match_idx,home_goals,away_goals,probability,home_team,away_team,stage,match_num
63,0,4,0.0036,Cape Verde,Saudi Arabia,Group,
63,0,5,0.0011,Cape Verde,Saudi Arabia,Group,
63,0,6,0.0001,Cape Verde,Saudi Arabia,Group,
63,1,0,0.1392,Cape Verde,Saudi Arabia,Group,
63,1,1,0.1319,Cape Verde,Saudi Arabia,Group,
63,1,2,0.0634,Cape Verde,Saudi Arabia,Group,
63,1,3,0.0207,Cape Verde,Saudi Arabia,Group,
63,1,4,0.0046,Cape Verde,Saudi Arabia,Group,
63,1,5,0.0008,Cape Verde,Saudi Arabia,Group,
63,1,6,0.0001,Cape Verde,Saudi Arabia,Group,
63,2,0,0.0854,Cape Verde,Saudi Arabia,Group,
63,2,1,0.0799,Cape Verde,Saudi Arabia,Group,
63,2,2,0.0348,Cape Verde,Saudi Arabia,Group,
63,2,3,0.0129,Cape Verde,Saudi Arabia,Group,
63,2,4,0.0021,Cape Verde,Saudi Arabia,Group,
63,2,5,0.0003,Cape Verde,Saudi Arabia,Group,
63,2,7,0.0001,Cape Verde,Saudi Arabia,Group,
63,2,9,0.0001,Cape Verde,Saudi Arabia,Group,
63,3,0,0.0337,Cape Verde,Saudi Arabia,Group,
63,3,1,0.0335,Cape Verde,Saudi Arabia,Group,
63,3,2,0.0146,Cape Verde,Saudi Arabia,Group,
63,3,3,0.0047,Cape Verde,Saudi Arabia,Group,
63,3,4,0.002,Cape Verde,Saudi Arabia,Group,
63,3,5,0.0004,Cape Verde,Saudi Arabia,Group,
63,4,0,0.0098,Cape Verde,Saudi Arabia,Group,
63,4,1,0.0096,Cape Verde,Saudi Arabia,Group,
63,4,2,0.0048,Cape Verde,Saudi Arabia,Group,
63,4,3,0.0013,Cape Verde,Saudi Arabia,Group,
63,4,4,0.0002,Cape Verde,Saudi Arabia,Group,
63,5,0,0.0018,Cape Verde,Saudi Arabia,Group,
63,5,1,0.0017,Cape Verde,Saudi Arabia,Group,
63,5,2,0.0016,Cape Verde,Saudi Arabia,Group,
63,5,3,0.0007,Cape Verde,Saudi Arabia,Group,
63,6,0,0.0003,Cape Verde,Saudi Arabia,Group,
63,6,2,0.0001,Cape Verde,Saudi Arabia,Group,
63,6,3,0.0001,Cape Verde,Saudi Arabia,Group,
63,7,1,0.0001,Cape Verde,Saudi Arabia,Group,
63,7,2,0.0001,Cape Verde,Saudi Arabia,Group,
63,9,1,0.0001,Cape Verde,Saudi Arabia,Group,
64,0,0,0.0668,Norway,France,Group,
64,0,1,0.125,Norway,France,Group,
64,0,2,0.1071,Norway,France,Group,
64,0,3,0.0638,Norway,France,Group,
64,0,4,0.0241,Norway,France,Group,
64,0,5,0.0113,Norway,France,Group,
64,0,6,0.0023,Norway,France,Group,
64,0,7,0.001,Norway,France,Group,
64,0,8,0.0002,Norway,France,Group,
64,1,0,0.0645,Norway,France,Group,
64,1,1,0.1127,Norway,France,Group,
64,1,2,0.0975,Norway,France,Group,
64,1,3,0.0538,Norway,France,Group,
64,1,4,0.0251,Norway,France,Group,
64,1,5,0.0087,Norway,France,Group,
64,1,6,0.0025,Norway,France,Group,
64,1,7,0.0007,Norway,France,Group,
64,1,9,0.0001,Norway,France,Group,
64,2,0,0.0316,Norway,France,Group,
64,2,1,0.0518,Norway,France,Group,
64,2,2,0.0403,Norway,France,Group,
64,2,3,0.0263,Norway,France,Group,
64,2,4,0.0134,Norway,France,Group,
64,2,5,0.0036,Norway,France,Group,
64,2,6,0.0015,Norway,France,Group,
64,2,7,0.0004,Norway,France,Group,
64,2,8,0.0001,Norway,France,Group,
64,3,0,0.0085,Norway,France,Group,
64,3,1,0.0157,Norway,France,Group,
64,3,2,0.012,Norway,France,Group,
64,3,3,0.0079,Norway,France,Group,
64,3,4,0.0039,Norway,France,Group,
64,3,5,0.0012,Norway,France,Group,
64,3,6,0.0002,Norway,France,Group,
64,3,7,0.0005,Norway,France,Group,
64,4,0,0.002,Norway,France,Group,
64,4,1,0.003,Norway,France,Group,
64,4,2,0.0038,Norway,France,Group,
64,4,3,0.002,Norway,France,Group,
64,4,4,0.0006,Norway,France,Group,
64,4,5,0.0003,Norway,France,Group,
64,4,6,0.0001,Norway,France,Group,
64,5,0,0.0005,Norway,France,Group,
64,5,1,0.0005,Norway,France,Group,
64,5,2,0.0005,Norway,France,Group,
64,5,3,0.0002,Norway,France,Group,
64,6,2,0.0002,Norway,France,Group,
64,7,2,0.0002,Norway,France,Group,
65,0,0,0.0869,Senegal,Iraq,Group,
65,0,1,0.0736,Senegal,Iraq,Group,
65,0,2,0.0291,Senegal,Iraq,Group,
65,0,3,0.0071,Senegal,Iraq,Group,
65,0,4,0.0012,Senegal,Iraq,Group,
65,0,5,0.0001,Senegal,Iraq,Group,
65,0,7,0.0001,Senegal,Iraq,Group,
65,1,0,0.1449,Senegal,Iraq,Group,
65,1,1,0.115,Senegal,Iraq,Group,
65,1,2,0.0437,Senegal,Iraq,Group,
65,1,3,0.0136,Senegal,Iraq,Group,
65,1,4,0.0032,Senegal,Iraq,Group,
65,1,5,0.0003,Senegal,Iraq,Group,
65,2,0,0.1228,Senegal,Iraq,Group,
65,2,1,0.0922,Senegal,Iraq,Group,
65,2,2,0.0362,Senegal,Iraq,Group,
65,2,3,0.0084,Senegal,Iraq,Group,
65,2,4,0.0022,Senegal,Iraq,Group,
65,2,5,0.0002,Senegal,Iraq,Group,
65,3,0,0.0596,Senegal,Iraq,Group,
65,3,1,0.0505,Senegal,Iraq,Group,
65,3,2,0.0194,Senegal,Iraq,Group,
65,3,3,0.0048,Senegal,Iraq,Group,
65,3,4,0.0012,Senegal,Iraq,Group,
65,3,5,0.0003,Senegal,Iraq,Group,
65,4,0,0.0274,Senegal,Iraq,Group,
65,4,1,0.0209,Senegal,Iraq,Group,
65,4,2,0.0084,Senegal,Iraq,Group,
65,4,3,0.0025,Senegal,Iraq,Group,
65,4,4,0.0008,Senegal,Iraq,Group,
65,5,0,0.0088,Senegal,Iraq,Group,
65,5,1,0.0053,Senegal,Iraq,Group,
65,5,2,0.002,Senegal,Iraq,Group,
65,5,3,0.001,Senegal,Iraq,Group,
65,6,0,0.0022,Senegal,Iraq,Group,
65,6,1,0.0021,Senegal,Iraq,Group,
65,6,2,0.0006,Senegal,Iraq,Group,
65,6,3,0.0001,Senegal,Iraq,Group,
65,7,0,0.0003,Senegal,Iraq,Group,
65,7,1,0.0004,Senegal,Iraq,Group,
65,7,2,0.0002,Senegal,Iraq,Group,
65,8,0,0.0003,Senegal,Iraq,Group,
65,8,1,0.0001,Senegal,Iraq,Group,
66,0,0,0.0463,Jordan,Argentina,Group,
66,0,1,0.1135,Jordan,Argentina,Group,
66,0,2,0.1423,Jordan,Argentina,Group,
66,0,3,0.1189,Jordan,Argentina,Group,
66,0,4,0.0766,Jordan,Argentina,Group,
66,0,5,0.0377,Jordan,Argentina,Group,
66,0,6,0.0152,Jordan,Argentina,Group,
66,0,7,0.0048,Jordan,Argentina,Group,
66,0,8,0.0014,Jordan,Argentina,Group,
66,0,9,0.0008,Jordan,Argentina,Group,
66,1,0,0.0248,Jordan,Argentina,Group,
66,1,1,0.0711,Jordan,Argentina,Group,
66,1,2,0.0886,Jordan,Argentina,Group,
66,1,3,0.0668,Jordan,Argentina,Group,
66,1,4,0.0424,Jordan,Argentina,Group,
66,1,5,0.0211,Jordan,Argentina,Group,
66,1,6,0.007,Jordan,Argentina,Group,
66,1,7,0.0032,Jordan,Argentina,Group,
66,1,8,0.0006,Jordan,Argentina,Group,
66,2,0,0.0073,Jordan,Argentina,Group,
66,2,1,0.0176,Jordan,Argentina,Group,
66,2,2,0.026,Jordan,Argentina,Group,
66,2,3,0.0206,Jordan,Argentina,Group,
66,2,4,0.0152,Jordan,Argentina,Group,
66,2,5,0.0052,Jordan,Argentina,Group,
66,2,6,0.0025,Jordan,Argentina,Group,
66,2,7,0.0009,Jordan,Argentina,Group,
66,2,8,0.0002,Jordan,Argentina,Group,
66,2,9,0.0001,Jordan,Argentina,Group,
66,3,0,0.0012,Jordan,Argentina,Group,
66,3,1,0.004,Jordan,Argentina,Group,
66,3,2,0.0043,Jordan,Argentina,Group,
66,3,3,0.0037,Jordan,Argentina,Group,
66,3,4,0.0024,Jordan,Argentina,Group,
66,3,5,0.0016,Jordan,Argentina,Group,
66,3,6,0.0009,Jordan,Argentina,Group,
66,3,7,0.0002,Jordan,Argentina,Group,
66,3,8,0.0001,Jordan,Argentina,Group,
66,3,9,0.0001,Jordan,Argentina,Group,
66,4,0,0.0002,Jordan,Argentina,Group,
66,4,1,0.0004,Jordan,Argentina,Group,
66,4,2,0.0008,Jordan,Argentina,Group,
66,4,3,0.0007,Jordan,Argentina,Group,
66,4,4,0.0003,Jordan,Argentina,Group,
66,5,1,0.0001,Jordan,Argentina,Group,
66,5,3,0.0002,Jordan,Argentina,Group,
66,5,6,0.0001,Jordan,Argentina,Group,
67,0,0,0.1123,Algeria,Austria,Group,
67,0,1,0.1267,Algeria,Austria,Group,
67,0,2,0.0704,Algeria,Austria,Group,
67,0,3,0.0252,Algeria,Austria,Group,
67,0,4,0.0076,Algeria,Austria,Group,
67,0,5,0.0019,Algeria,Austria,Group,
67,0,6,0.0003,Algeria,Austria,Group,
67,0,7,0.0003,Algeria,Austria,Group,
67,1,0,0.1205,Algeria,Austria,Group,
67,1,1,0.1365,Algeria,Austria,Group,
67,1,2,0.0747,Algeria,Austria,Group,
67,1,3,0.0291,Algeria,Austria,Group,
67,1,4,0.0085,Algeria,Austria,Group,
67,1,5,0.0022,Algeria,Austria,Group,
67,1,7,0.0001,Algeria,Austria,Group,
67,2,0,0.0635,Algeria,Austria,Group,
67,2,1,0.0734,Algeria,Austria,Group,
67,2,2,0.0414,Algeria,Austria,Group,
67,2,3,0.0147,Algeria,Austria,Group,
67,2,4,0.0042,Algeria,Austria,Group,
67,2,5,0.0007,Algeria,Austria,Group,
67,2,6,0.0002,Algeria,Austria,Group,
67,3,0,0.0206,Algeria,Austria,Group,
67,3,1,0.0234,Algeria,Austria,Group,
67,3,2,0.0148,Algeria,Austria,Group,
67,3,3,0.0052,Algeria,Austria,Group,
67,3,4,0.0018,Algeria,Austria,Group,
67,3,5,0.0005,Algeria,Austria,Group,
67,3,7,0.0001,Algeria,Austria,Group,
67,4,0,0.005,Algeria,Austria,Group,
67,4,1,0.0046,Algeria,Austria,Group,
67,4,2,0.0039,Algeria,Austria,Group,
67,4,3,0.0015,Algeria,Austria,Group,
67,4,4,0.0002,Algeria,Austria,Group,
67,4,5,0.0002,Algeria,Austria,Group,
67,5,0,0.0007,Algeria,Austria,Group,
67,5,1,0.0018,Algeria,Austria,Group,
67,5,2,0.0001,Algeria,Austria,Group,
67,5,3,0.0001,Algeria,Austria,Group,
67,5,4,0.0001,Algeria,Austria,Group,
67,6,0,0.0001,Algeria,Austria,Group,
67,6,1,0.0006,Algeria,Austria,Group,
67,6,4,0.0001,Algeria,Austria,Group,
67,7,1,0.0001,Algeria,Austria,Group,
67,8,1,0.0001,Algeria,Austria,Group,
68,0,0,0.088,Colombia,Portugal,Group,
68,0,1,0.1059,Colombia,Portugal,Group,
68,0,2,0.0616,Colombia,Portugal,Group,
68,0,3,0.0251,Colombia,Portugal,Group,
68,0,4,0.0072,Colombia,Portugal,Group,
68,0,5,0.0017,Colombia,Portugal,Group,
68,0,6,0.0006,Colombia,Portugal,Group,
68,0,7,0.0001,Colombia,Portugal,Group,
68,1,0,0.1055,Colombia,Portugal,Group,
68,1,1,0.1287,Colombia,Portugal,Group,
68,1,2,0.0809,Colombia,Portugal,Group,
68,1,3,0.03,Colombia,Portugal,Group,
68,1,4,0.0086,Colombia,Portugal,Group,
68,1,5,0.002,Colombia,Portugal,Group,
68,1,6,0.0003,Colombia,Portugal,Group,
68,1,7,0.0001,Colombia,Portugal,Group,
68,2,0,0.0715,Colombia,Portugal,Group,
68,2,1,0.0803,Colombia,Portugal,Group,
68,2,2,0.0466,Colombia,Portugal,Group,
68,2,3,0.0171,Colombia,Portugal,Group,
68,2,4,0.0057,Colombia,Portugal,Group,
68,2,5,0.0012,Colombia,Portugal,Group,
68,2,6,0.0005,Colombia,Portugal,Group,
68,2,7,0.0001,Colombia,Portugal,Group,
68,3,0,0.0276,Colombia,Portugal,Group,
68,3,1,0.0329,Colombia,Portugal,Group,
68,3,2,0.0234,Colombia,Portugal,Group,
68,3,3,0.0075,Colombia,Portugal,Group,
68,3,4,0.0028,Colombia,Portugal,Group,
68,3,5,0.0003,Colombia,Portugal,Group,
68,3,6,0.0002,Colombia,Portugal,Group,
68,3,7,0.0001,Colombia,Portugal,Group,
68,4,0,0.0085,Colombia,Portugal,Group,
68,4,1,0.0094,Colombia,Portugal,Group,
68,4,2,0.0073,Colombia,Portugal,Group,
68,4,3,0.0026,Colombia,Portugal,Group,
68,4,4,0.0003,Colombia,Portugal,Group,
68,4,5,0.0002,Colombia,Portugal,Group,
68,5,0,0.0016,Colombia,Portugal,Group,
68,5,1,0.0021,Colombia,Portugal,Group,
68,5,2,0.0013,Colombia,Portugal,Group,
68,5,3,0.0008,Colombia,Portugal,Group,
68,5,4,0.0003,Colombia,Portugal,Group,
68,6,0,0.0009,Colombia,Portugal,Group,
68,6,1,0.0003,Colombia,Portugal,Group,
68,6,2,0.0001,Colombia,Portugal,Group,
68,6,4,0.0001,Colombia,Portugal,Group,
68,7,3,0.0001,Colombia,Portugal,Group,
69,0,0,0.1153,DR Congo,Uzbekistan,Group,
69,0,1,0.1242,DR Congo,Uzbekistan,Group,
69,0,2,0.0758,DR Congo,Uzbekistan,Group,
69,0,3,0.0263,DR Congo,Uzbekistan,Group,
69,0,4,0.007,DR Congo,Uzbekistan,Group,
69,0,5,0.0015,DR Congo,Uzbekistan,Group,
69,0,6,0.0003,DR Congo,Uzbekistan,Group,
69,1,0,0.1163,DR Congo,Uzbekistan,Group,
69,1,1,0.1361,DR Congo,Uzbekistan,Group,
69,1,2,0.077,DR Congo,Uzbekistan,Group,
69,1,3,0.0288,DR Congo,Uzbekistan,Group,
69,1,4,0.0076,DR Congo,Uzbekistan,Group,
69,1,5,0.0021,DR Congo,Uzbekistan,Group,
69,1,6,0.0005,DR Congo,Uzbekistan,Group,
69,1,7,0.0002,DR Congo,Uzbekistan,Group,
69,2,0,0.0613,DR Congo,Uzbekistan,Group,
69,2,1,0.0734,DR Congo,Uzbekistan,Group,
69,2,2,0.0402,DR Congo,Uzbekistan,Group,
69,2,3,0.0136,DR Congo,Uzbekistan,Group,
69,2,4,0.0034,DR Congo,Uzbekistan,Group,
69,2,5,0.0009,DR Congo,Uzbekistan,Group,
69,2,8,0.0001,DR Congo,Uzbekistan,Group,
69,3,0,0.0198,DR Congo,Uzbekistan,Group,
69,3,1,0.0264,DR Congo,Uzbekistan,Group,
69,3,2,0.0132,DR Congo,Uzbekistan,Group,
69,3,3,0.0061,DR Congo,Uzbekistan,Group,
69,3,4,0.0015,DR Congo,Uzbekistan,Group,
69,3,5,0.0002,DR Congo,Uzbekistan,Group,
69,4,0,0.0043,DR Congo,Uzbekistan,Group,
69,4,1,0.0071,DR Congo,Uzbekistan,Group,
69,4,2,0.0033,DR Congo,Uzbekistan,Group,
69,4,3,0.0018,DR Congo,Uzbekistan,Group,
69,4,4,0.0003,DR Congo,Uzbekistan,Group,
69,5,0,0.001,DR Congo,Uzbekistan,Group,
69,5,1,0.001,DR Congo,Uzbekistan,Group,
69,5,2,0.001,DR Congo,Uzbekistan,Group,
69,5,3,0.0002,DR Congo,Uzbekistan,Group,
69,5,4,0.0001,DR Congo,Uzbekistan,Group,
69,6,0,0.0003,DR Congo,Uzbekistan,Group,
69,6,1,0.0002,DR Congo,Uzbekistan,Group,
69,6,2,0.0001,DR Congo,Uzbekistan,Group,
69,6,3,0.0001,DR Congo,Uzbekistan,Group,
69,7,0,0.0001,DR Congo,Uzbekistan,Group,
70,0,0,0.0561,Panama,England,Group,
70,0,1,0.1268,Panama,England,Group,
70,0,2,0.131,Panama,England,Group,
70,0,3,0.1069,Panama,England,Group,
70,0,4,0.0559,Panama,England,Group,
70,0,5,0.0252,Panama,England,Group,
70,0,6,0.0112,Panama,England,Group,
70,0,7,0.0022,Panama,England,Group,
70,0,8,0.001,Panama,England,Group,
70,0,9,0.0004,Panama,England,Group,
70,1,0,0.0352,Panama,England,Group,
70,1,1,0.0795,Panama,England,Group,
70,1,2,0.0872,Panama,England,Group,
70,1,3,0.0678,Panama,England,Group,
70,1,4,0.0394,Panama,England,Group,
70,1,5,0.0165,Panama,England,Group,
70,1,6,0.0074,Panama,England,Group,
70,1,7,0.0031,Panama,England,Group,
70,1,8,0.0007,Panama,England,Group,
70,1,9,0.0002,Panama,England,Group,
70,1,10,0.0001,Panama,England,Group,
70,2,0,0.0114,Panama,England,Group,
70,2,1,0.0258,Panama,England,Group,
70,2,2,0.0342,Panama,England,Group,
70,2,3,0.0235,Panama,England,Group,
70,2,4,0.0141,Panama,England,Group,
70,2,5,0.0064,Panama,England,Group,
70,2,6,0.0014,Panama,England,Group,
70,2,7,0.0005,Panama,England,Group,
70,2,8,0.0001,Panama,England,Group,
70,3,0,0.0023,Panama,England,Group,
70,3,1,0.006,Panama,England,Group,
70,3,2,0.0073,Panama,England,Group,
70,3,3,0.0055,Panama,England,Group,
70,3,4,0.0021,Panama,England,Group,
70,3,5,0.0015,Panama,England,Group,
70,3,6,0.0005,Panama,England,Group,
70,4,0,0.0004,Panama,England,Group,
70,4,1,0.0009,Panama,England,Group,
70,4,2,0.0012,Panama,England,Group,
70,4,3,0.0009,Panama,England,Group,
70,4,4,0.0001,Panama,England,Group,
70,4,5,0.0001,Panama,England,Group,
71,0,0,0.0397,Croatia,Ghana,Group,
71,0,1,0.0247,Croatia,Ghana,Group,
71,0,2,0.0063,Croatia,Ghana,Group,
71,0,3,0.001,Croatia,Ghana,Group,
71,0,4,0.0002,Croatia,Ghana,Group,
71,1,0,0.1088,Croatia,Ghana,Group,
71,1,1,0.0605,Croatia,Ghana,Group,
71,1,2,0.0164,Croatia,Ghana,Group,
71,1,3,0.0035,Croatia,Ghana,Group,
71,1,4,0.0002,Croatia,Ghana,Group,
71,2,0,0.1458,Croatia,Ghana,Group,
71,2,1,0.0786,Croatia,Ghana,Group,
71,2,2,0.0245,Croatia,Ghana,Group,
71,2,3,0.0048,Croatia,Ghana,Group,
71,2,4,0.0006,Croatia,Ghana,Group,
71,3,0,0.1159,Croatia,Ghana,Group,
71,3,1,0.0718,Croatia,Ghana,Group,
71,3,2,0.0206,Croatia,Ghana,Group,
71,3,3,0.004,Croatia,Ghana,Group,
71,3,4,0.0005,Croatia,Ghana,Group,
71,4,0,0.0786,Croatia,Ghana,Group,
71,4,1,0.0486,Croatia,Ghana,Group,
71,4,2,0.0133,Croatia,Ghana,Group,
71,4,3,0.0026,Croatia,Ghana,Group,
71,4,4,0.0005,Croatia,Ghana,Group,
71,5,0,0.0439,Croatia,Ghana,Group,
71,5,1,0.0236,Croatia,Ghana,Group,
71,5,2,0.0069,Croatia,Ghana,Group,
71,5,3,0.0016,Croatia,Ghana,Group,
71,5,4,0.0002,Croatia,Ghana,Group,
71,6,0,0.0193,Croatia,Ghana,Group,
71,6,1,0.0105,Croatia,Ghana,Group,
71,6,2,0.0027,Croatia,Ghana,Group,
71,6,3,0.0003,Croatia,Ghana,Group,
71,6,4,0.0001,Croatia,Ghana,Group,
71,7,0,0.0079,Croatia,Ghana,Group,
71,7,1,0.0047,Croatia,Ghana,Group,
71,7,2,0.0012,Croatia,Ghana,Group,
71,8,0,0.0021,Croatia,Ghana,Group,
71,8,1,0.0014,Croatia,Ghana,Group,
71,8,2,0.0007,Croatia,Ghana,Group,
71,8,3,0.0001,Croatia,Ghana,Group,
71,9,0,0.0005,Croatia,Ghana,Group,
71,9,1,0.0002,Croatia,Ghana,Group,
71,10,0,0.0001,Croatia,Ghana,Group,
0,0,0,0.1065,Czechia,Canada,R32,73.0
0,0,1,0.1464,Czechia,Canada,R32,73.0
0,0,2,0.0987,Czechia,Canada,R32,73.0
0,0,3,0.0471,Czechia,Canada,R32,73.0
0,0,4,0.0142,Czechia,Canada,R32,73.0
0,0,5,0.0031,Czechia,Canada,R32,73.0
0,0,6,0.0008,Czechia,Canada,R32,73.0
0,0,7,0.0004,Czechia,Canada,R32,73.0
0,1,0,0.096,Czechia,Canada,R32,73.0
0,1,1,0.1278,Czechia,Canada,R32,73.0
0,1,2,0.0846,Czechia,Canada,R32,73.0
0,1,3,0.0397,Czechia,Canada,R32,73.0
0,1,4,0.0141,Czechia,Canada,R32,73.0
0,1,5,0.0045,Czechia,Canada,R32,73.0
0,1,6,0.001,Czechia,Canada,R32,73.0
0,2,0,0.0395,Czechia,Canada,R32,73.0
0,2,1,0.0564,Czechia,Canada,R32,73.0
0,2,2,0.0334,Czechia,Canada,R32,73.0
0,2,3,0.0177,Czechia,Canada,R32,73.0
0,2,4,0.0056,Czechia,Canada,R32,73.0
0,2,5,0.0018,Czechia,Canada,R32,73.0
0,2,6,0.0006,Czechia,Canada,R32,73.0
0,2,7,0.0001,Czechia,Canada,R32,73.0
0,3,0,0.0124,Czechia,Canada,R32,73.0
0,3,1,0.0167,Czechia,Canada,R32,73.0
0,3,2,0.0121,Czechia,Canada,R32,73.0
0,3,3,0.0054,Czechia,Canada,R32,73.0
0,3,4,0.002,Czechia,Canada,R32,73.0
0,3,5,0.0008,Czechia,Canada,R32,73.0
0,4,0,0.0022,Czechia,Canada,R32,73.0
0,4,1,0.0035,Czechia,Canada,R32,73.0
0,4,2,0.0016,Czechia,Canada,R32,73.0
0,4,3,0.0011,Czechia,Canada,R32,73.0
0,4,6,0.0001,Czechia,Canada,R32,73.0
0,5,0,0.0005,Czechia,Canada,R32,73.0
0,5,1,0.0006,Czechia,Canada,R32,73.0
0,5,2,0.0003,Czechia,Canada,R32,73.0
0,5,3,0.0004,Czechia,Canada,R32,73.0
0,5,5,0.0002,Czechia,Canada,R32,73.0
0,6,3,0.0001,Czechia,Canada,R32,73.0
1,0,0,0.0894,Ecuador,Scotland,R32,74.0
1,0,1,0.0689,Ecuador,Scotland,R32,74.0
1,0,2,0.0288,Ecuador,Scotland,R32,74.0
1,0,3,0.0057,Ecuador,Scotland,R32,74.0
1,0,4,0.001,Ecuador,Scotland,R32,74.0
1,0,5,0.0001,Ecuador,Scotland,R32,74.0
1,1,0,0.1471,Ecuador,Scotland,R32,74.0
1,1,1,0.12,Ecuador,Scotland,R32,74.0
1,1,2,0.0449,Ecuador,Scotland,R32,74.0
1,1,3,0.0123,Ecuador,Scotland,R32,74.0
1,1,4,0.0019,Ecuador,Scotland,R32,74.0
1,1,5,0.0003,Ecuador,Scotland,R32,74.0
1,2,0,0.1186,Ecuador,Scotland,R32,74.0
1,2,1,0.0932,Ecuador,Scotland,R32,74.0
1,2,2,0.0335,Ecuador,Scotland,R32,74.0
1,2,3,0.0095,Ecuador,Scotland,R32,74.0
1,2,4,0.0024,Ecuador,Scotland,R32,74.0
1,2,5,0.0004,Ecuador,Scotland,R32,74.0
1,2,6,0.0001,Ecuador,Scotland,R32,74.0
1,3,0,0.0631,Ecuador,Scotland,R32,74.0
1,3,1,0.0525,Ecuador,Scotland,R32,74.0
1,3,2,0.0178,Ecuador,Scotland,R32,74.0
1,3,3,0.0046,Ecuador,Scotland,R32,74.0
1,3,4,0.0013,Ecuador,Scotland,R32,74.0
1,3,5,0.0003,Ecuador,Scotland,R32,74.0
1,4,0,0.0287,Ecuador,Scotland,R32,74.0
1,4,1,0.0181,Ecuador,Scotland,R32,74.0
1,4,2,0.0092,Ecuador,Scotland,R32,74.0
1,4,3,0.0014,Ecuador,Scotland,R32,74.0
1,4,4,0.0001,Ecuador,Scotland,R32,74.0
1,4,5,0.0002,Ecuador,Scotland,R32,74.0
1,5,0,0.0066,Ecuador,Scotland,R32,74.0
1,5,1,0.0066,Ecuador,Scotland,R32,74.0
1,5,2,0.0032,Ecuador,Scotland,R32,74.0
1,5,3,0.0005,Ecuador,Scotland,R32,74.0
1,5,4,0.0002,Ecuador,Scotland,R32,74.0
1,6,0,0.0027,Ecuador,Scotland,R32,74.0
1,6,1,0.0015,Ecuador,Scotland,R32,74.0
1,6,2,0.0008,Ecuador,Scotland,R32,74.0
1,6,4,0.0002,Ecuador,Scotland,R32,74.0
1,7,0,0.0008,Ecuador,Scotland,R32,74.0
1,7,1,0.0007,Ecuador,Scotland,R32,74.0
1,7,2,0.0004,Ecuador,Scotland,R32,74.0
1,8,0,0.0003,Ecuador,Scotland,R32,74.0
1,10,2,0.0001,Ecuador,Scotland,R32,74.0
2,0,0,0.1154,Netherlands,Morocco,R32,75.0
2,0,1,0.0918,Netherlands,Morocco,R32,75.0
2,0,2,0.0379,Netherlands,Morocco,R32,75.0
2,0,3,0.0105,Netherlands,Morocco,R32,75.0
2,0,4,0.0019,Netherlands,Morocco,R32,75.0
2,0,5,0.0005,Netherlands,Morocco,R32,75.0
2,0,6,0.0001,Netherlands,Morocco,R32,75.0
2,1,0,0.1565,Netherlands,Morocco,R32,75.0
2,1,1,0.1285,Netherlands,Morocco,R32,75.0
2,1,2,0.0531,Netherlands,Morocco,R32,75.0
2,1,3,0.0133,Netherlands,Morocco,R32,75.0
2,1,4,0.0035,Netherlands,Morocco,R32,75.0
2,1,5,0.0004,Netherlands,Morocco,R32,75.0
2,1,6,0.0001,Netherlands,Morocco,R32,75.0
2,2,0,0.1057,Netherlands,Morocco,R32,75.0
2,2,1,0.0847,Netherlands,Morocco,R32,75.0
2,2,2,0.0364,Netherlands,Morocco,R32,75.0
2,2,3,0.0089,Netherlands,Morocco,R32,75.0
2,2,4,0.0014,Netherlands,Morocco,R32,75.0
2,2,5,0.0002,Netherlands,Morocco,R32,75.0
2,3,0,0.045,Netherlands,Morocco,R32,75.0
2,3,1,0.0379,Netherlands,Morocco,R32,75.0
2,3,2,0.0158,Netherlands,Morocco,R32,75.0
2,3,3,0.0042,Netherlands,Morocco,R32,75.0
2,3,4,0.0008,Netherlands,Morocco,R32,75.0
2,3,5,0.0001,Netherlands,Morocco,R32,75.0
2,3,6,0.0001,Netherlands,Morocco,R32,75.0
2,4,0,0.0147,Netherlands,Morocco,R32,75.0
2,4,1,0.0133,Netherlands,Morocco,R32,75.0
2,4,2,0.0051,Netherlands,Morocco,R32,75.0
2,4,3,0.0011,Netherlands,Morocco,R32,75.0
2,4,4,0.0005,Netherlands,Morocco,R32,75.0
2,5,0,0.0034,Netherlands,Morocco,R32,75.0
2,5,1,0.0033,Netherlands,Morocco,R32,75.0
2,5,2,0.0021,Netherlands,Morocco,R32,75.0
2,5,3,0.0003,Netherlands,Morocco,R32,75.0
2,6,0,0.0008,Netherlands,Morocco,R32,75.0
2,6,1,0.0004,Netherlands,Morocco,R32,75.0
2,7,1,0.0001,Netherlands,Morocco,R32,75.0
2,8,1,0.0002,Netherlands,Morocco,R32,75.0
3,0,0,0.0765,Brazil,Japan,R32,76.0
3,0,1,0.0671,Brazil,Japan,R32,76.0
3,0,2,0.0323,Brazil,Japan,R32,76.0
3,0,3,0.0086,Brazil,Japan,R32,76.0
3,0,4,0.0029,Brazil,Japan,R32,76.0
3,0,5,0.0003,Brazil,Japan,R32,76.0
3,0,6,0.0002,Brazil,Japan,R32,76.0
3,0,8,0.0001,Brazil,Japan,R32,76.0
3,1,0,0.1327,Brazil,Japan,R32,76.0
3,1,1,0.1156,Brazil,Japan,R32,76.0
3,1,2,0.0495,Brazil,Japan,R32,76.0
3,1,3,0.0148,Brazil,Japan,R32,76.0
3,1,4,0.004,Brazil,Japan,R32,76.0
3,1,5,0.0007,Brazil,Japan,R32,76.0
3,2,0,0.1061,Brazil,Japan,R32,76.0
3,2,1,0.0984,Brazil,Japan,R32,76.0
